Date,Time,Object Name,Object ID,Target Name,Target ID,Min Distance (km),Relative Speed (km/s),Object Since Epoch (days),Target Since Epoch (days),Collision Probability
2026-03-14,20:51:27.345,JILIN-1 GAOFEN 2D,49256,ARLINK-30897,58360,5.805290826069065,13.128074409730786,6.753140753135085,6.759673983324319,4.024345585990034e-05
2026-03-14,05:12:43.255,JILIN-1 GAOFEN 2D,49256,ARLINK-3884,52497,4.240077472118286,14.626671354751442,6.101241559255868,6.056345549412072,0.00012862581550958702
2026-03-14,08:22:12.298,JILIN-1 GAOFEN 2D,49256,ARLINK-5124,54011,3.3406495532465947,5.9367913145101445,6.232827700674534,6.560994300991297,4.208989420042901e-05
2026-03-14,10:46:37.854,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,8.786380167333022,6.137823297646199,6.333123489283025,6.661722649354488,4.6926789131769896e-05
2026-03-14,12:22:08.477,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,2.2715175333751865,6.152949179188588,6.3994501433335245,6.728049303404987,4.6862446245340796e-05
2026-03-14,16:06:28.093,JILIN-1 GAOFEN 2D,49256,ARLINK-6131,57107,5.560166672990954,8.774333660573808,6.555232738610357,6.637679558712989,4.173791330173208e-05
2026-03-14,20:51:27.345,JILIN-1 GAOFEN 2D,49256,ARLINK-30897,58360,5.805290826069065,13.128074409730786,6.753140753135085,6.759673983324319,4.024345585990034e-05
2026-03-14,05:12:43.255,JILIN-1 GAOFEN 2D,49256,ARLINK-3884,52497,4.240077472118286,14.626671354751442,6.101241559255868,6.056345549412072,0.00012862581550958702
2026-03-14,08:22:12.298,JILIN-1 GAOFEN 2D,49256,ARLINK-5124,54011,3.3406495532465947,5.9367913145101445,6.232827700674534,6.560994300991297,4.208989420042901e-05
2026-03-14,10:46:37.854,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,8.786380167333022,6.137823297646199,6.333123489283025,6.661722649354488,4.6926789131769896e-05
2026-03-14,12:22:08.477,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,2.2715175333751865,6.152949179188588,6.3994501433335245,6.728049303404987,4.6862446245340796e-05
2026-03-14,16:06:28.093,JILIN-1 GAOFEN 2D,49256,ARLINK-6131,57107,5.560166672990954,8.774333660573808,6.555232738610357,6.637679558712989,4.173791330173208e-05
2026-03-14,20:51:27.345,JILIN-1 GAOFEN 2D,49256,ARLINK-30897,58360,5.805290826069065,13.128074409730786,6.753140753135085,6.759673983324319,4.024345585990034e-05
2026-03-14,05:12:43.255,JILIN-1 GAOFEN 2D,49256,ARLINK-3884,52497,4.240077472118286,14.626671354751442,6.101241559255868,6.056345549412072,0.00012862581550958702
2026-03-14,08:22:12.298,JILIN-1 GAOFEN 2D,49256,ARLINK-5124,54011,3.3406495532465947,5.9367913145101445,6.232827700674534,6.560994300991297,4.208989420042901e-05
2026-03-14,10:46:37.854,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,8.786380167333022,6.137823297646199,6.333123489283025,6.661722649354488,4.6926789131769896e-05
2026-03-14,12:22:08.477,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,2.2715175333751865,6.152949179188588,6.3994501433335245,6.728049303404987,4.6862446245340796e-05
2026-03-14,16:06:28.093,JILIN-1 GAOFEN 2D,49256,ARLINK-6131,57107,5.560166672990954,8.774333660573808,6.555232738610357,6.637679558712989,4.173791330173208e-05
2026-03-14,20:51:27.345,JILIN-1 GAOFEN 2D,49256,ARLINK-30897,58360,5.805290826069065,13.128074409730786,6.753140753135085,6.759673983324319,4.024345585990034e-05
2026-03-14,05:12:43.255,JILIN-1 GAOFEN 2D,49256,ARLINK-3884,52497,4.240077472118286,14.626671354751442,6.101241559255868,6.056345549412072,0.00012862581550958702
2026-03-14,08:22:12.298,JILIN-1 GAOFEN 2D,49256,ARLINK-5124,54011,3.3406495532465947,5.9367913145101445,6.232827700674534,6.560994300991297,4.208989420042901e-05
2026-03-14,10:46:37.854,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,8.786380167333022,6.137823297646199,6.333123489283025,6.661722649354488,4.6926789131769896e-05
2026-03-14,12:22:08.477,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,2.2715175333751865,6.152949179188588,6.3994501433335245,6.728049303404987,4.6862446245340796e-05
2026-03-14,16:06:28.093,JILIN-1 GAOFEN 2D,49256,ARLINK-6131,57107,5.560166672990954,8.774333660573808,6.555232738610357,6.637679558712989,4.173791330173208e-05
2026-03-14,20:51:27.345,JILIN-1 GAOFEN 2D,49256,ARLINK-30897,58360,5.805290826069065,13.128074409730786,6.753140753135085,6.759673983324319,4.024345585990034e-05
2026-03-14,05:12:43.255,JILIN-1 GAOFEN 2D,49256,ARLINK-3884,52497,4.240077472118286,14.626671354751442,6.101241559255868,6.056345549412072,0.00012862581550958702
2026-03-14,08:22:12.298,JILIN-1 GAOFEN 2D,49256,ARLINK-5124,54011,3.3406495532465947,5.9367913145101445,6.232827700674534,6.560994300991297,4.208989420042901e-05
2026-03-14,10:46:37.854,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,8.786380167333022,6.137823297646199,6.333123489283025,6.661722649354488,4.6926789131769896e-05
2026-03-14,12:22:08.477,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,2.2715175333751865,6.152949179188588,6.3994501433335245,6.728049303404987,4.6862446245340796e-05
2026-03-14,16:06:28.093,JILIN-1 GAOFEN 2D,49256,ARLINK-6131,57107,5.560166672990954,8.774333660573808,6.555232738610357,6.637679558712989,4.173791330173208e-05
2026-03-14,20:51:27.345,JILIN-1 GAOFEN 2D,49256,ARLINK-30897,58360,5.805290826069065,13.128074409730786,6.753140753135085,6.759673983324319,4.024345585990034e-05
2026-03-14,05:12:43.255,JILIN-1 GAOFEN 2D,49256,ARLINK-3884,52497,4.240077472118286,14.626671354751442,6.101241559255868,6.056345549412072,0.00012862581550958702
2026-03-14,08:22:12.298,JILIN-1 GAOFEN 2D,49256,ARLINK-5124,54011,3.3406495532465947,5.9367913145101445,6.232827700674534,6.560994300991297,4.208989420042901e-05
2026-03-14,10:46:37.854,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,8.786380167333022,6.137823297646199,6.333123489283025,6.661722649354488,4.6926789131769896e-05
2026-03-14,12:22:08.477,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,2.2715175333751865,6.152949179188588,6.3994501433335245,6.728049303404987,4.6862446245340796e-05
2026-03-14,16:06:28.093,JILIN-1 GAOFEN 2D,49256,ARLINK-6131,57107,5.560166672990954,8.774333660573808,6.555232738610357,6.637679558712989,4.173791330173208e-05
2026-03-14,20:51:27.345,JILIN-1 GAOFEN 2D,49256,ARLINK-30897,58360,5.805290826069065,13.128074409730786,6.753140753135085,6.759673983324319,4.024345585990034e-05
2026-03-14,05:12:43.255,JILIN-1 GAOFEN 2D,49256,ARLINK-3884,52497,4.240077472118286,14.626671354751442,6.101241559255868,6.056345549412072,0.00012862581550958702
2026-03-14,08:22:12.298,JILIN-1 GAOFEN 2D,49256,ARLINK-5124,54011,3.3406495532465947,5.9367913145101445,6.232827700674534,6.560994300991297,4.208989420042901e-05
